40,-1,-1,6,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,-1,-1,-1,11,12,13,-1,-1,-1,9,10,-1,-1,30,-1,-1,26,29,-1,-1,30,-1,-1,-1,-1,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,-1,-1,-1,11,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,28,34,31,29,-1,-1,30,-1,9,10,-1,30,6,7,8,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,16,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,30,-1,-1,26,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,27,-1,30,-1,-1,-1,-1,30,-1,-1,-1,-1,30,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,45,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,34,31,35,27,-1,28,27,-1,42,-1,-1,-1,-1,-1,-1,3,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,30,-1,26,31,31,35,27,-1,-1,-1,30,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2,-1,-1,1,2,-1,-1,-1,1,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
30,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,3,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,28,27,-1,30,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,28,31,32,26,29,-1,-1,-1,30,-1,-1,-1,30,-1,-1,26,29,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,31,34,31,35,34,29,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,5,-1,-1,-1,-1,-1,33,29,-1,-1,-1,-1,28,31,31,31,35,31,31,29,-1,-1,-1,3,4,4,5,-1,-1,-1,-1,-1,-1,3,4,4,4,5,-1,-1,-1,-1,-1,-1,3,4,4,5,-1,-1,-1,-1,-1,17,-1,-1,30
30,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,31,31,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,37,-1,1,0,2,-1,30
35,31,27,44,-1,-1,-1,20,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,26,27,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,5,-1,-1,26,31,27,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,30,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,30
-1,-1,30,3,5,-1,-1,19,-1,-1,-1,-1,3,4,5,-1,-1,-1,-1,-1,30,28,27,-1,-1,3,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,32,-1,33,27,-1,3,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,30
-1,26,29,-1,-1,-1,-1,18,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,26,31,36,31,36,31,27,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,30,28,34,29,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,5,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,4,4,5,-1,-1,-1,-1,-1,3,5,-1,3,4,4,5,-1,-1,-1,-1,-1,26,31,27,-1,-1,-1,-1,-1,-1,3,4,5,-1,26,29,-1,40,-1,-1,-1,-1,30
34,29,-1,-1,-1,-1,1,0,0,0,2,-1,-1,-1,45,-1,-1,-1,30,-1,30,-1,30,-1,30,-1,-1,20,-1,-1,-1,-1,-1,-1,26,31,31,31,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,30,-1,30,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,20,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,30,20,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,26,29,-1,-1,-1,40,30
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,30,-1,28,34,29,-1,30,-1,-1,19,-1,-1,-1,-1,-1,26,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,4,5,-1,-1,-1,30,-1,39,-1,30,-1,-1,1,0,2,-1,-1,1,0,0,2,-1,-1,-1,-1,19,-1,-1,30,-1,-1,1,4,0,4,2,-1,-1,-1,-1,-1,19,-1,-1,1,0,0,2,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,26,29,19,28,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,26,29,-1,-1,-1,-1,28,32
30,-1,3,4,5,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,30,24,-1,30,23,26,32,43,-1,18,-1,-1,45,-1,-1,30,21,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,30,-1,-1,-1,30,24,-1,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,21,18,-1,23,30,-1,-1,40,23,-1,-1,-1,-1,-1,-1,21,-1,18,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,23,-1,-1,-1,-1,-1,30,-1,18,21,30,-1,-1,25,-1,45,-1,-1,-1,-1,33,29,-1,-1,-1,-1,-1,-1,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,1,0
